order_month;customer_state;product_category_name_english;order_numbers;order_value;average_price;avg_number_product_per_order
2017-12;PE;"housewares ";3;269,74;63,3666666666667;1
2017-12;PE;"kitchen_dining_laundry_garden_furniture ";1;450,24;400;1
2017-12;PE;"office_furniture ";2;242,02;84,49;1
2017-12;PE;"perfumery ";3;303,66;56,24;1
2017-12;PE;"pet_shop ";1;630,95;599,9;1
2017-12;PE;"sports_leisure ";12;2349,88;137,595714285714;1
2017-12;PE;"stationery ";6;731,54;88,13;1
2017-12;PE;"telephony ";6;394,39;47,8083333333333;1
2017-12;PE;"toys ";5;1734,38;257,296666666667;1
2017-12;PE;unknown;1;141,13;122,99;1
2017-12;PE;"watches_gifts ";3;385,25;109,996666666667;1
2017-12;PI;"agro_industry_and_commerce ";1;301,76;267;1
2017-12;PI;"bed_bath_table ";1;240,09;84,9;2
2017-12;PI;"computers_accessories ";1;54,28;28,9;1
2017-12;PI;"cool_stuff ";3;552,38;143,993333333333;1
2017-12;PI;"electronics ";2;103,5;17,6;1
2017-12;PI;"health_beauty ";1;107,9;84,99;1
2017-12;PI;"home_construction ";1;356,51;296;1
2017-12;PI;"market_place ";1;108,73;72,9;1
2017-12;PI;"sports_leisure ";3;297,14;64,7966666666667;1
2017-12;PI;"stationery ";3;708,13;141,725;1
2017-12;PI;"telephony ";2;107,28;25,99;1
2017-12;PI;"toys ";2;377,22;154,445;1
2017-12;PI;"watches_gifts ";2;193,56;68,995;1
2017-12;PR;"auto ";12;1317,29;91,8316666666667;1
2017-12;PR;"baby ";8;945,05;102,18375;1
2017-12;PR;"bed_bath_table ";21;2242,45;75,3883333333333;1
2017-12;PR;"books_general_interest ";2;233,06;98,95;1
2017-12;PR;"books_imported ";1;92,29;77;1
2017-12;PR;"books_technical ";1;146,47;130,8;1
2017-12;PR;"christmas_supplies ";1;23,2;8,1;1
2017-12;PR;"computers_accessories ";13;1677,09;102,584285714286;1
2017-12;PR;"consoles_games ";1;39,6;24,5;1
2017-12;PR;"construction_tools_construction ";1;112,73;99,9;1
2017-12;PR;"cool_stuff ";9;1662,99;153,846666666667;1
2017-12;PR;"electronics ";11;458,77;27,7281818181818;1
2017-12;PR;"fashion_bags_accessories ";8;846,5;89,725;1
2017-12;PR;"fashion_shoes ";1;102,74;84,9;1
2017-12;PR;"fashion_underwear_beach ";1;75,07;59,9;1
2017-12;PR;"food_drink ";1;72,62;54;1
2017-12;PR;"furniture_decor ";13;3290,46;211,399285714286;1
2017-12;PR;"furniture_living_room ";1;171,48;109,97;1
2017-12;PR;"garden_tools ";14;2016,28;68,5972727272727;1
2017-12;PR;"health_beauty ";22;2192,08;84,3904545454546;1
2017-12;PR;"home_appliances ";1;46,5;28,9;1
2017-12;PR;"home_confort ";2;167,87;66,95;1
2017-12;PR;"home_construction ";2;637,97;184;1
2017-12;PR;"housewares ";7;740,23;48,4254545454545;1
2017-12;PR;"luggage_accessories ";1;116,36;99,9;1
2017-12;PR;"musical_instruments ";4;278,52;53,945;1
2017-12;PR;"office_furniture ";1;161,65;129,99;1
2017-12;PR;"party_supplies ";1;273,27;257,6;1
2017-12;PR;"perfumery ";14;1479,17;89,9007142857143;1
2017-12;PR;"pet_shop ";6;515,79;62,3816666666667;1
2017-12;PR;"small_appliances ";1;206,06;193;1
2017-12;PR;"sports_leisure ";21;4681,22;201,225714285714;1
2017-12;PR;"stationery ";9;991,5;82,387;1
2017-12;PR;"telephony ";12;521,5;28,775;1
2017-12;PR;"toys ";20;2980,1;133,0535;1
2017-12;PR;unknown;5;544,5;93,328;1
2017-12;PR;"watches_gifts ";16;3349,45;192,430625;1
2017-12;RJ;"agro_industry_and_commerce ";1;2315,83;2199;1
2017-12;RJ;"air_conditioning ";1;315,9;299,9;1
2017-12;RJ;"audio ";2;269,28;119,45;1
2017-12;RJ;"auto ";21;5124,12;187,47652173913;1
2017-12;RJ;"baby ";21;2756,68;109,430476190476;1
2017-12;RJ;"bed_bath_table ";78;11344,85;97,3235353535353;1
2017-12;RJ;"books_general_interest ";4;233,66;44,95;1
2017-12;RJ;"computers ";5;4707,88;722,5;1
2017-12;RJ;"computers_accessories ";32;8435,41;201,199459459459;1
2017-12;RJ;"consoles_games ";11;1394,53;112,043636363636;1
2017-12;RJ;"construction_tools_construction ";6;2163,42;296,616666666667;1
2017-12;RJ;"construction_tools_lights ";1;107,91;88;1
2017-12;RJ;"construction_tools_safety ";1;418,17;399,93;1
2017-12;RJ;"cool_stuff ";39;8412,9;188,92275;1
2017-12;RJ;"costruction_tools_garden ";1;523,31;495;1
2017-12;RJ;"drinks ";5;337,66;51,792;1
2017-12;RJ;"electronics ";33;2872,98;57,7308108108108;1
2017-12;RJ;"fashion_bags_accessories ";11;912,77;61,3083333333333;1
2017-12;RJ;"fashion_shoes ";1;218,35;199,7;1
2017-12;RJ;"fashion_underwear_beach ";2;245,91;107,45;1
2017-12;RJ;"fixed_telephony ";1;55,69;39,9;1
2017-12;RJ;"food_drink ";3;181,34;43,9666666666667;1
2017-12;RJ;"furniture_bedroom ";1;230,75;185;1
2017-12;RJ;"furniture_decor ";35;4602,2;87,9438095238095;1
2017-12;RJ;"furniture_living_room ";4;1233,96;161,093333333333;1
2017-12;RJ;"furniture_mattress_and_upholstery ";1;74,21;44,7;1
2017-12;RJ;"garden_tools ";43;5493,87;84,7563265306122;1
2017-12;RJ;"health_beauty ";47;8269,39;135,8;1
2017-12;RJ;"home_appliances ";2;286,78;112,375;1
2017-12;RJ;"home_appliances_2 ";2;500,61;215,4;1
2017-12;RJ;"home_confort ";2;658,68;299,45;1
2017-12;RJ;"home_construction ";2;161,2;38,6333333333333;1
2017-12;RJ;"housewares ";23;2681,1;78,6022222222222;1
2017-12;RJ;"industry_commerce_and_business ";1;196,6;179,9;1
2017-12;RJ;"kitchen_dining_laundry_garden_furniture ";1;390,32;299;1
2017-12;RJ;"luggage_accessories ";4;759,96;155,7425;1
2017-12;RJ;"musical_instruments ";7;2639,41;352,511428571429;1
2017-12;RJ;"office_furniture ";9;2478,74;125,784666666667;1
2017-12;RJ;"perfumery ";27;3849,88;121,0775;1
2017-12;RJ;"pet_shop ";6;688,1;95,9466666666667;1
2017-12;RJ;"small_appliances ";3;1344,94;419,266666666667;1
2017-12;RJ;"sports_leisure ";59;10174,42;139,23796875;1
2017-12;RJ;"stationery ";44;7345,87;123,5446;1
2017-12;RJ;"telephony ";23;2129,24;73,2975;1
2017-12;RJ;"toys ";74;11747,12;137,23947368421;1
2017-12;RJ;unknown;32;4737,01;128,331818181818;1
2017-12;RJ;"watches_gifts ";51;10819,43;184,963333333333;1
2017-12;RN;"auto ";1;639,98;559;1
2017-12;RN;"bed_bath_table ";1;188,32;144,9;1
2017-12;RN;"books_general_interest ";7;338,16;34;1
2017-12;RN;"cool_stuff ";3;503,65;128,96;1
2017-12;RN;"electronics ";1;159,89;87,99;1
2017-12;RN;"garden_tools ";1;154,17;105,99;1
2017-12;RN;"health_beauty ";3;300,78;74,5433333333333;1
2017-12;RN;"musical_instruments ";1;148,22;109,9;1
2017-12;RN;"perfumery ";1;177,34;129,9;1
2017-12;RN;"pet_shop ";1;101,77;65,99;1
2017-12;RN;"sports_leisure ";3;604,53;95,1;1
2017-12;RN;"stationery ";1;187,59;149;1
2017-12;RN;"telephony ";2;152;57,445;1
2017-12;RN;"toys ";3;297,45;73,2966666666667;1
2017-12;RN;unknown;1;144,65;122,99;1
2017-12;RO;"bed_bath_table ";1;51,05;16,9;1
2017-12;RO;"fashion_bags_accessories ";1;168,1;49,9;2
2017-12;RO;"furniture_decor ";2;162,73;42,15;1
2017-12;RO;"health_beauty ";1;107,9;84,99;1
2017-12;RO;"luggage_accessories ";1;288,38;262;1
2017-12;RO;"musical_instruments ";1;62,57;39,9;1
2017-12;RO;"sports_leisure ";1;102,18;67,9;1
2017-12;RO;"stationery ";1;147,31;109;1
2017-12;RO;"telephony ";1;41,04;19,89;1
2017-12;RO;"toys ";1;1279,1;1164,9;1
2017-12;RS;"auto ";7;1889,11;246,528571428571;1
2017-12;RS;"baby ";11;1622,83;113,5475;1
2017-12;RS;"bed_bath_table ";22;2447,52;80,8536;1
2017-12;RS;"books_general_interest ";2;178,56;73,95;1
2017-12;RS;"books_technical ";1;142,64;127;1
2017-12;RS;"computers ";2;1362,84;599;1
2017-12;RS;"computers_accessories ";10;1126,86;87,253;1
2017-12;RS;"consoles_games ";5;1072,04;195,978;1
2017-12;RS;"construction_tools_construction ";1;319,25;299,9;1
2017-12;RS;"construction_tools_safety ";1;41,35;26,25;1
2017-12;RS;"cool_stuff ";16;3805,15;211,515;1
2017-12;RS;"costruction_tools_tools ";1;58,65;29,9;1
2017-12;RS;"drinks ";1;57,6;40;1
2017-12;RS;"electronics ";13;1067,56;63,5384615384615;1
2017-12;RS;"fashion_bags_accessories ";8;1213,73;132,1;1
2017-12;RS;"flowers ";1;38,91;22,8;1
2017-12;RS;"food_drink ";2;229,87;79,9;1
2017-12;RS;"furniture_decor ";18;2106,8;75,3718181818182;1
2017-12;RS;"garden_tools ";16;2650,82;84,1803846153846;1
2017-12;RS;"health_beauty ";17;5190,17;262,990555555556;1
2017-12;RS;"home_construction ";1;511,37;399;1
2017-12;RS;"housewares ";15;2720,45;109,5395;1
2017-12;RS;"industry_commerce_and_business ";4;1420,1;330,475;1
2017-12;RS;"kitchen_dining_laundry_garden_furniture ";1;135,56;119;1
2017-12;RS;"luggage_accessories ";1;112,89;83,9;1
2017-12;RS;"market_place ";1;27,1;12;1
2017-12;RS;"musical_instruments ";1;44,11;28;1
2017-12;RS;"office_furniture ";2;616,61;257,42;1
2017-12;RS;"perfumery ";8;1382,15;137,39;1
2017-12;RS;"small_appliances ";2;2158,71;1048;1
2017-12;RS;"sports_leisure ";21;3671,51;136,583043478261;1
2017-12;RS;"stationery ";7;946,67;88,4322222222222;1
2017-12;RS;"telephony ";11;1311,8;70,6346666666667;1
2017-12;RS;"toys ";27;3714,7;106,647931034483;1
2017-12;RS;unknown;6;969,99;145,823333333333;1
2017-12;RS;"watches_gifts ";18;2640,09;130,663333333333;1
2017-12;SC;"audio ";1;617,93;598,99;1
2017-12;SC;"auto ";9;1673,43;161,586666666667;1
2017-12;SC;"baby ";1;76,18;60;1
2017-12;SC;"bed_bath_table ";13;1269,22;74,0157142857143;1
2017-12;SC;"books_general_interest ";1;93,99;32,9;2
2017-12;SC;"computers_accessories ";8;884,65;91,22;1
2017-12;SC;"consoles_games ";4;339,06;68,8125;1
2017-12;SC;"construction_tools_safety ";1;396,35;379,94;1
2017-12;SC;"cool_stuff ";11;1986,92;159,522727272727;1
2017-12;SC;"costruction_tools_tools ";1;220,54;199,9;1
2017-12;SC;"drinks ";3;212,9;54,8233333333333;1
2017-12;SC;"electronics ";10;442,48;28,54;1
2017-12;SC;"fashion_bags_accessories ";5;493,47;83,558;1
2017-12;SC;"furniture_decor ";9;1412,62;130,264444444444;1
2017-12;SC;"garden_tools ";8;2262,3;151,446153846154;1
2017-12;SC;"health_beauty ";12;1142,16;70,7484615384615;1
2017-12;SC;"home_construction ";2;486,32;220,575;1
2017-12;SC;"housewares ";6;1172,04;175,481666666667;1
2017-12;SC;"kitchen_dining_laundry_garden_furniture ";1;407,19;340;1
2017-12;SC;"luggage_accessories ";1;147,15;129,99;1
2017-12;SC;"musical_instruments ";1;150,29;139,9;1
2017-12;SC;"office_furniture ";2;499,35;128,93;1
2017-12;SC;"perfumery ";9;1060,58;99,7611111111111;1
2017-12;SC;"pet_shop ";3;347,45;99,9633333333333;1
2017-12;SC;"small_appliances ";3;615,09;186,966666666667;1
2017-12;SC;"sports_leisure ";20;4208,6;158,241304347826;1
2017-12;SC;"stationery ";8;769,31;75,65;1
2017-12;SC;"telephony ";10;432,81;28,381;1
2017-12;SC;"toys ";13;1686,01;106,247692307692;1
2017-12;SC;unknown;2;203,6;86,445;1
2017-12;SC;"watches_gifts ";14;2660,07;161,293333333333;1
2017-12;SE;"auto ";1;111,43;90;1
2017-12;SE;"bed_bath_table ";1;132,94;89,9;1
2017-12;SE;"cool_stuff ";1;96,33;75;1
2017-12;SE;"electronics ";1;86,1;21,9;2
2017-12;SE;"food ";1;37,34;18,45;1
2017-12;SE;"furniture_decor ";2;465,38;73,725;2
2017-12;SE;"garden_tools ";2;578,16;60,8866666666667;3
2017-12;SE;"health_beauty ";2;494,82;219,945;1
2017-12;SE;"home_construction ";1;449,92;386,75;1
2017-12;SE;"housewares ";1;204,84;169,99;1
2017-12;SE;"musical_instruments ";1;155,36;129,9;1
2017-12;SE;"pet_shop ";1;81,38;29,9;1
2017-12;SE;"sports_leisure ";1;270,45;235;1
2017-12;SE;"telephony ";2;151,96;56,49;1
2017-12;SE;"watches_gifts ";2;735,51;333;1
2017-12;SP;"agro_industry_and_commerce ";5;2118,43;284,1;1
2017-12;SP;"air_conditioning ";1;188,48;169,9;1
2017-12;SP;"art ";2;86,6;32,675;1
2017-12;SP;"audio ";9;1088,36;109,707777777778;1
2017-12;SP;"auto ";107;16841,56;125,316386554622;1
2017-12;SP;"baby ";52;7914,83;129,111454545454;1
2017-12;SP;"bed_bath_table ";218;26505,85;94,4640816326533;1
2017-12;SP;"books_general_interest ";10;794,31;65,8;1
2017-12;SP;"books_imported ";1;84,79;77;1
2017-12;SP;"books_technical ";1;292,5;274,95;1
2017-12;SP;"cds_dvds_musicals ";1;74,94;65;1
2017-12;SP;"christmas_supplies ";5;285,45;42,178;1
2017-12;SP;"computers ";2;2045,47;969,5;1
2017-12;SP;"computers_accessories ";91;15754,4;135,01;1
2017-12;SP;"consoles_games ";47;5135,63;90,7812;1
2017-12;SP;"construction_tools_construction ";10;1257,03;74,9714285714286;1
2017-12;SP;"construction_tools_lights ";1;98,55;88;1
2017-12;SP;"construction_tools_safety ";2;274,17;123,95;1
2017-12;SP;"cool_stuff ";81;14756,75;148,745617977528;1
2017-12;SP;"costruction_tools_garden ";1;123,05;105,6;1
2017-12;SP;"costruction_tools_tools ";1;43,98;29,9;1
2017-12;SP;"diapers_and_hygiene ";1;99,7;38;2
2017-12;SP;"drinks ";18;1119,55;42,4733333333333;1
2017-12;SP;"electronics ";64;3826,78;42,570985915493;1
2017-12;SP;"fashion_bags_accessories ";51;3728,19;57,1318181818182;1
2017-12;SP;"fashion_male_clothing ";2;146,98;59,945;1
2017-12;SP;"fashion_shoes ";6;584,96;69,4428571428572;1
2017-12;SP;"fashion_underwear_beach ";6;496,48;70,75;1
2017-12;SP;"fixed_telephony ";3;369,35;111,626666666667;1
2017-12;SP;"food ";8;603,18;63,69125;1
2017-12;SP;"food_drink ";8;581,36;42,7;1
2017-12;SP;"furniture_decor ";162;17850,87;72,8786699507388;1
2017-12;SP;"furniture_living_room ";5;567,44;94,736;1
2017-12;SP;"furniture_mattress_and_upholstery ";5;608,45;85;1
2017-12;SP;"garden_tools ";87;11232,8;76,7711016949152;1
2017-12;SP;"health_beauty ";163;24988,04;126,387134831461;1
2017-12;SP;"home_appliances ";9;606,04;54,8188888888889;1
2017-12;SP;"home_appliances_2 ";4;1360,56;307,345;1
2017-12;SP;"home_confort ";7;1186,09;152,742857142857;1
2017-12;SP;"home_construction ";14;3422,31;149,5825;1
2017-12;SP;"housewares ";127;14224,26;80,3121088435373;1
2017-12;SP;"industry_commerce_and_business ";4;393,16;81,675;1
2017-12;SP;"kitchen_dining_laundry_garden_furniture ";8;3191,25;237,705454545455;1
2017-12;SP;"luggage_accessories ";23;3833,29;138,679166666667;1
2017-12;SP;"market_place ";9;631,34;60,6944444444444;1
2017-12;SP;"musical_instruments ";14;4483,23;283,682666666667;1
2017-12;SP;"office_furniture ";14;2791,94;134,961764705882;1
2017-12;SP;"party_supplies ";1;276,65;257,6;1
2017-12;SP;"perfumery ";96;12792,03;118,796224489796;1
2017-12;SP;"pet_shop ";34;4415,83;101,978918918919;1
2017-12;SP;"signaling_and_security ";1;123,29;100;1
2017-12;SP;"small_appliances ";16;3784,07;204,239411764706;1
2017-12;SP;"sports_leisure ";187;27408,52;113,053962264151;1
2017-12;SP;"stationery ";91;10353,15;91,8939795918367;1
2017-12;SP;"tablets_printing_image ";6;475,02;69,9;1
2017-12;SP;"telephony ";96;5155,77;38,7382075471698;1
2017-12;SP;"toys ";161;21170,81;110,056449704142;1
2017-12;SP;unknown;59;7240,25;97,9949253731343;1
2017-12;SP;"watches_gifts ";139;27842,08;172,116158940397;1
2017-12;TO;"auto ";2;138,9;43,75;1
2017-12;TO;"bed_bath_table ";1;122,58;84,44;1
2017-12;TO;"cool_stuff ";1;274,12;239,99;1
2017-12;TO;"fashion_bags_accessories ";1;105,86;27,3;2
2017-12;TO;"furniture_decor ";1;70,15;49;1
2017-12;TO;"health_beauty ";1;207,79;179,99;1
2017-12;TO;"housewares ";2;131,17;34,9;1
2017-12;TO;"musical_instruments ";1;71,05;36,9;1
2017-12;TO;"perfumery ";1;214,56;177,99;1
2017-12;TO;"sports_leisure ";1;95,67;69,9;1
2017-12;TO;"watches_gifts ";2;460,31;203,45;1
2018-01;AC;"books_general_interest ";1;162,02;108,9;1
2018-01;AC;"fashion_bags_accessories ";1;121,2;89,9;1
2018-01;AC;"furniture_decor ";1;141,32;88,34;1
2018-01;AC;"garden_tools ";1;548,93;510;1
2018-01;AC;"luggage_accessories ";1;105,14;48,9;1
2018-01;AC;"musical_instruments ";1;79,28;36,9;1
2018-01;AL;"auto ";1;171,84;149,99;1
2018-01;AL;"bed_bath_table ";2;328,58;123,445;1
2018-01;AL;"computers_accessories ";2;136,82;39,995;1
2018-01;AL;"consoles_games ";1;738,57;689,89;1
2018-01;AL;"cool_stuff ";1;179,7;157,8;1
2018-01;AL;"electronics ";1;43,05;21,9;1
2018-01;AL;"furniture_decor ";3;467,08;44,1;2
2018-01;AL;"garden_tools ";1;87,8;49,9;1
2018-01;AL;"health_beauty ";4;712,04;148,32;1
2018-01;AL;"home_construction ";1;449,92;386,75;1
2018-01;AL;"luggage_accessories ";1;381,76;349,9;1
2018-01;AL;"office_furniture ";1;398,63;279,9;1
2018-01;AL;"perfumery ";1;75,17;53,99;1
2018-01;AL;"pet_shop ";1;184,36;148;1
2018-01;AL;"sports_leisure ";5;827,35;137,72;1
2018-01;AL;"stationery ";2;238,5;89,45;1
2018-01;AL;"telephony ";6;385,96;26,5585714285714;1
2018-01;AL;"toys ";1;286,75;259,9;1
2018-01;AL;unknown;1;144,65;122,99;1
2018-01;AL;"watches_gifts ";1;247,37;225;1
2018-01;AM;"baby ";1;420,13;388;1
2018-01;AM;"computers_accessories ";1;54,28;28,9;1
2018-01;AM;"fixed_telephony ";1;41,14;19,99;1
2018-01;AM;"garden_tools ";1;1853,75;1688;1
2018-01;AM;"luggage_accessories ";1;371,19;289;1
2018-01;AM;"office_furniture ";1;83,05;48,9;1
2018-01;AM;"sports_leisure ";2;232,03;89,45;1
2018-01;AM;"stationery ";1;179,45;149;1
2018-01;AM;"telephony ";2;122,27;39,985;1
2018-01;AM;"toys ";1;76,17;54,99;1
2018-01;AP;"computers_accessories ";3;1716,1;386,5575;1
2018-01;AP;"electronics ";1;34,8;13,65;1
2018-01;AP;"musical_instruments ";1;222,71;199;1
2018-01;AP;"sports_leisure ";2;259,11;99,45;1
2018-01;AP;"telephony ";2;132,19;44,945;1
2018-01;AP;"watches_gifts ";2;423,83;115,333333333333;1
2018-01;BA;"audio ";2;142,25;54,2;1
2018-01;BA;"auto ";11;1921,31;150,718181818182;1
2018-01;BA;"baby ";8;1237,54;127,585;1
2018-01;BA;"bed_bath_table ";5;720,48;80,8685714285714;1
2018-01;BA;"books_general_interest ";2;152,8;58;1
2018-01;BA;"christmas_supplies ";3;328,5;79,9;1
2018-01;BA;"computers ";1;702,97;670;1
2018-01;BA;"computers_accessories ";20;2802,96;93,71;1
2018-01;BA;"consoles_games ";1;144,33;127;1
2018-01;BA;"construction_tools_construction ";2;891,54;236,596666666667;1
2018-01;BA;"cool_stuff ";13;2119,23;138,797692307692;1
2018-01;BA;"costruction_tools_garden ";1;151,14;122,9;1
2018-01;BA;"drinks ";1;58,59;40;1
2018-01;BA;"electronics ";17;1280,86;48,5661111111111;1
2018-01;BA;"fashion_bags_accessories ";6;859,47;124,45;1
2018-01;BA;"fashion_shoes ";1;118,63;98,7;1
2018-01;BA;"fashion_underwear_beach ";1;172,53;155;1
2018-01;BA;"fixed_telephony ";1;43,69;26,9;1
2018-01;BA;"furniture_decor ";13;1881,24;85,2917647058824;1
2018-01;BA;"furniture_living_room ";1;55,21;32,99;1
2018-01;BA;"garden_tools ";10;3423,82;302,891;1
2018-01;BA;"health_beauty ";15;4466,67;264,738666666667;1
2018-01;BA;"home_appliances ";1;64,38;47,59;1
2018-01;BA;"home_construction ";1;1206,34;553,99;2
2018-01;BA;"housewares ";9;1142,88;88,2777777777778;1
2018-01;BA;"musical_instruments ";6;1121,08;159,416666666667;1
2018-01;BA;"office_furniture ";5;1420,02;89,4445454545454;2
2018-01;BA;"perfumery ";2;144,55;55,945;1
2018-01;BA;"pet_shop ";5;535,3;68,0616666666667;1
2018-01;BA;"signaling_and_security ";1;45,78;28,99;1
2018-01;BA;"small_appliances ";1;86,8;48,9;1
2018-01;BA;"sports_leisure ";17;6972,24;301,023;1
2018-01;BA;"stationery ";11;1272,42;97,1;1
2018-01;BA;"telephony ";16;955,84;42,136875;1
2018-01;BA;"toys ";3;570,22;163,293333333333;1
2018-01;BA;unknown;9;1642,92;96,3292857142857;1
2018-01;BA;"watches_gifts ";13;3429,82;225,705;1
2018-01;CE;"auto ";2;446,68;192,5;1
2018-01;CE;"baby ";2;233,61;92,49;1
2018-01;CE;"bed_bath_table ";4;682,97;85,2833333333333;1
2018-01;CE;"books_general_interest ";1;142,11;108,9;1
2018-01;CE;"computers_accessories ";7;1375,5;170,582857142857;1
2018-01;CE;"construction_tools_safety ";1;209,05;199,9;1
2018-01;CE;"cool_stuff ";2;531,24;136,263333333333;1
2018-01;CE;"costruction_tools_garden ";1;42,23;16,6;1
2018-01;CE;"drinks ";2;231,18;50,1566666666667;1
2018-01;CE;"electronics ";6;395,67;44,2233333333333;1
2018-01;CE;"fashion_bags_accessories ";3;192,99;41,3666666666667;1
2018-01;CE;"food_drink ";1;53,24;8,99;2
2018-01;CE;"furniture_decor ";9;1590,87;121,34;1
2018-01;CE;"garden_tools ";1;147,13;99,9;1
2018-01;CE;"health_beauty ";11;2525,94;167,004615384615;1
2018-01;CE;"home_construction ";2;744,91;131,96;2
2018-01;CE;"housewares ";3;1956,94;213,50125;2
2018-01;CE;"kitchen_dining_laundry_garden_furniture ";1;221,8;140;1
2018-01;CE;"luggage_accessories ";1;138,15;99,9;1
2018-01;CE;"musical_instruments ";2;994,14;462;1
2018-01;CE;"perfumery ";2;186,4;41,6566666666667;1
2018-01;CE;"pet_shop ";1;38,88;19,99;1
2018-01;CE;"small_appliances ";1;333,54;299;1
2018-01;CE;"sports_leisure ";3;314,48;72,3833333333333;1
2018-01;CE;"stationery ";6;871,09;95,6428571428571;1
2018-01;CE;"telephony ";7;364,33;29,8457142857143;1
2018-01;CE;"toys ";1;48,13;30,5;1
2018-01;CE;unknown;1;347,77;319;1
2018-01;CE;"watches_gifts ";7;1551,48;193,698571428571;1
2018-01;DF;"audio ";3;392,17;111,6;1
2018-01;DF;"auto ";9;1764,37;174,163333333333;1
2018-01;DF;"baby ";3;181,84;45,2966666666667;1
2018-01;DF;"bed_bath_table ";17;2201,94;102,171666666667;1
2018-01;DF;"computers_accessories ";11;1083,27;81,1245454545455;1
2018-01;DF;"cool_stuff ";5;538,96;86,076;1
2018-01;DF;"costruction_tools_garden ";1;144,56;104,9;1
2018-01;DF;"electronics ";5;421,62;51,5333333333333;1
2018-01;DF;"fashion_bags_accessories ";2;93,3;32,05;1
2018-01;DF;"furniture_decor ";8;1088,79;99,7633333333333;1
2018-01;DF;"garden_tools ";1;121;99,9;1
2018-01;DF;"health_beauty ";12;1161,41;80,7458333333333;1
2018-01;DF;"home_appliances_2 ";1;939,11;895;1
2018-01;DF;"home_confort ";1;89;86,9;1
2018-01;DF;"housewares ";6;596,97;58,25;1
2018-01;DF;"luggage_accessories ";4;756,99;166,675;1
2018-01;DF;"market_place ";1;42,03;27,93;1
2018-01;DF;"office_furniture ";3;740,16;182,326666666667;1
2018-01;DF;"perfumery ";6;828,99;102,592857142857;1
2018-01;DF;"pet_shop ";4;1494,75;280,918;1
2018-01;DF;"small_appliances ";2;423,32;191,95;1
2018-01;DF;"sports_leisure ";7;1583,93;93,4485714285714;2
2018-01;DF;"stationery ";6;621,64;87,2166666666667;1
2018-01;DF;"telephony ";6;307,52;36,9766666666667;1
2018-01;DF;"toys ";3;239,6;64,6;1
2018-01;DF;unknown;5;526,96;90,372;1
2018-01;DF;"watches_gifts ";7;2344,11;274,6;1
2018-01;ES;"air_conditioning ";1;216,15;199;1
2018-01;ES;"auto ";8;1365,41;123,571111111111;1
2018-01;ES;"baby ";3;1507,54;443,066666666667;1
2018-01;ES;"bed_bath_table ";14;1687,97;86,89125;1
2018-01;ES;"books_technical ";2;456,12;209,475;1
2018-01;ES;"christmas_supplies ";1;136,96;116,9;1
2018-01;ES;"computers_accessories ";11;1660,01;126,245454545455;1
2018-01;ES;"cool_stuff ";10;2430,81;164,867692307692;1
2018-01;ES;"electronics ";11;980,26;66,6127272727273;1
2018-01;ES;"fashion_bags_accessories ";5;380,46;60,7;1
2018-01;ES;"fashion_shoes ";1;102,74;84,9;1
2018-01;ES;"food_drink ";1;57,72;40,8;1
2018-01;ES;"furniture_decor ";8;746,71;54,627;1
2018-01;ES;"garden_tools ";4;373,21;67,425;1
2018-01;ES;"health_beauty ";4;681,84;119,574;1
2018-01;ES;"home_construction ";1;110,2;40;2
2018-01;ES;"housewares ";5;845,39;140,38;1
2018-01;ES;"luggage_accessories ";2;1102,65;499,45;1
2018-01;ES;"musical_instruments ";2;677,56;319,3;1
2018-01;ES;"office_furniture ";2;330,46;138,465;1
2018-01;ES;"perfumery ";1;25,7;10,6;1
2018-01;ES;"pet_shop ";1;147,27;33,99;3
2018-01;ES;"small_appliances ";1;581,11;549,9;1
2018-01;ES;"sports_leisure ";13;2163,37;132,8;1
2018-01;ES;"stationery ";10;1269,11;109,07;1
2018-01;ES;"telephony ";10;954,27;64,9391666666667;1
2018-01;ES;"toys ";5;535,25;90,476;1
2018-01;ES;unknown;1;85,01;69,77;1
2018-01;ES;"watches_gifts ";8;2295,22;270,0725;1
2018-01;GO;"auto ";4;319,09;55,575;1
2018-01;GO;"baby ";6;661,23;90,095;1
2018-01;GO;"bed_bath_table ";11;1300,11;59,4811764705882;1
2018-01;GO;"books_general_interest ";1;172,01;41,9;3
2018-01;GO;"books_technical ";1;185,59;77,5;2
2018-01;GO;"computers_accessories ";10;1165,2;86,0581818181818;1
2018-01;GO;"cool_stuff ";6;755,24;106,46;1
2018-01;GO;"costruction_tools_garden ";2;171,39;68,6;1
2018-01;GO;"costruction_tools_tools ";1;170,19;149,9;1
2018-01;GO;"drinks ";1;175,48;29,65;4
2018-01;GO;"electronics ";5;146,1;14,72;1
2018-01;GO;"fashion_bags_accessories ";3;280,17;78,2966666666667;1
2018-01;GO;"fashion_male_clothing ";1;76,08;59,9;1
2018-01;GO;"food ";1;150,14;59,9;2
2018-01;GO;"furniture_decor ";10;1560,46;90,4921428571429;1
2018-01;GO;"furniture_living_room ";1;213,76;177,99;1
2018-01;GO;"garden_tools ";3;428,05;102,966666666667;1
2018-01;GO;"health_beauty ";12;1743,97;104,965;1
2018-01;GO;"home_appliances_2 ";1;53;37,9;1
2018-01;GO;"home_confort ";1;271,58;249;1
2018-01;GO;"housewares ";3;159,1;37,4333333333333;1
2018-01;GO;"industry_commerce_and_business ";2;502,43;220,35;1
