is_late;average_delivery_days;delivery_time;review_score;customer_state;product_category_name_english;total_orders;total_revenue
0;16;slow delivery;1;PB;"watches_gifts ";4;577,57
0;19;slow delivery;1;PE;"air_conditioning ";2;350,15
0;23;slow delivery;1;PE;"auto ";7;2084,87
0;15;slow delivery;1;PE;"bed_bath_table ";4;496,3
0;24;slow delivery;1;PE;"computers_accessories ";2;444,61
0;40;slow delivery;1;PE;"consoles_games ";1;58,28
0;NULL;slow delivery;1;PE;"construction_tools_lights ";1;64,04
0;NULL;slow delivery;1;PE;"construction_tools_safety ";1;217,59
0;18;slow delivery;1;PE;"cool_stuff ";2;310,57
0;16;slow delivery;1;PE;"electronics ";3;184,77
0;NULL;slow delivery;1;PE;"fashion_bags_accessories ";3;240,33
0;NULL;slow delivery;1;PE;"furniture_bedroom ";1;227,98
0;19;slow delivery;1;PE;"furniture_decor ";8;2530,56
0;NULL;slow delivery;1;PE;"furniture_living_room ";1;297,16
0;19;slow delivery;1;PE;"garden_tools ";3;342,03
0;19;slow delivery;1;PE;"health_beauty ";7;1168,01
0;23;slow delivery;1;PE;"home_confort ";2;433,42
0;16;slow delivery;1;PE;"housewares ";5;647,57
0;NULL;slow delivery;1;PE;"industry_commerce_and_business ";2;1369,65
0;22;slow delivery;1;PE;"kitchen_dining_laundry_garden_furniture ";1;571,48
0;36;slow delivery;1;PE;"office_furniture ";1;170,01
0;NULL;slow delivery;1;PE;"perfumery ";1;34,53
0;35;slow delivery;1;PE;"pet_shop ";1;120,11
0;19;slow delivery;1;PE;"sports_leisure ";7;2898,62
0;19;slow delivery;1;PE;"telephony ";4;241,1
0;NULL;slow delivery;1;PE;"toys ";2;558,4
0;18;slow delivery;1;PE;"watches_gifts ";5;613,35
0;28;slow delivery;1;PI;"auto ";2;494,2
0;22;slow delivery;1;PI;"consoles_games ";2;818,57
0;NULL;slow delivery;1;PI;"construction_tools_construction ";1;261,97
0;18;slow delivery;1;PI;"construction_tools_lights ";1;348,93
0;23;slow delivery;1;PI;"cool_stuff ";1;158,32
0;24;slow delivery;1;PI;"electronics ";2;273,93
0;26;slow delivery;1;PI;"fashion_underwear_beach ";1;186,86
0;NULL;slow delivery;1;PI;"furniture_decor ";1;263,78
0;NULL;slow delivery;1;PI;"garden_tools ";1;114,98
0;20;slow delivery;1;PI;"health_beauty ";4;721,06
0;NULL;slow delivery;1;PI;"market_place ";1;140
0;16;slow delivery;1;PI;"musical_instruments ";1;203,36
0;18;slow delivery;1;PI;"perfumery ";4;838,82
0;27;slow delivery;1;PI;"sports_leisure ";2;374,51
0;18;slow delivery;1;PI;"tablets_printing_image ";1;124,18
0;16;slow delivery;1;PI;"toys ";1;127,46
0;16;slow delivery;1;PI;"watches_gifts ";2;475,55
0;NULL;slow delivery;1;PR;"art ";1;50,98
0;19;slow delivery;1;PR;"auto ";7;1508,15
0;16;slow delivery;1;PR;"baby ";5;727,83
0;19;slow delivery;1;PR;"bed_bath_table ";14;1892,99
0;NULL;slow delivery;1;PR;"books_general_interest ";1;79,52
0;26;slow delivery;1;PR;"books_technical ";1;146,47
0;16;slow delivery;1;PR;"computers_accessories ";13;2368,25
0;31;slow delivery;1;PR;"consoles_games ";4;1200,41
0;21;slow delivery;1;PR;"cool_stuff ";4;1801,34
0;19;slow delivery;1;PR;"electronics ";7;517,14
0;15;slow delivery;1;PR;"fashion_bags_accessories ";1;63,1
0;20;slow delivery;1;PR;"fashion_male_clothing ";1;85,14
0;28;slow delivery;1;PR;"fashion_underwear_beach ";1;75,07
0;NULL;slow delivery;1;PR;"food ";2;240,86
0;NULL;slow delivery;1;PR;"furniture_bedroom ";1;259,92
0;17;slow delivery;1;PR;"furniture_decor ";12;1134,52
0;NULL;slow delivery;1;PR;"furniture_living_room ";1;118,62
0;18;slow delivery;1;PR;"garden_tools ";5;981,2
0;20;slow delivery;1;PR;"health_beauty ";5;1440,38
0;NULL;slow delivery;1;PR;"home_appliances_2 ";1;2419,2
0;20;slow delivery;1;PR;"home_confort ";1;224,39
0;17;slow delivery;1;PR;"home_construction ";1;94,31
0;20;slow delivery;1;PR;"housewares ";5;502,25
0;20;slow delivery;1;PR;"industry_commerce_and_business ";1;208,78
0;15;slow delivery;1;PR;"market_place ";2;255,91
0;21;slow delivery;1;PR;"office_furniture ";4;2978,12
0;19;slow delivery;1;PR;"perfumery ";2;172,9
0;17;slow delivery;1;PR;"pet_shop ";5;813,15
0;17;slow delivery;1;PR;"signaling_and_security ";1;51,89
0;16;slow delivery;1;PR;"sports_leisure ";8;1391,98
0;21;slow delivery;1;PR;"stationery ";2;286,26
0;21;slow delivery;1;PR;"telephony ";1;50,09
0;16;slow delivery;1;PR;"toys ";5;985,92
0;21;slow delivery;1;PR;unknown;3;347,47
0;18;slow delivery;1;PR;"watches_gifts ";9;3006,06
0;NULL;slow delivery;1;RJ;"agro_industry_and_commerce ";1;85,24
0;NULL;slow delivery;1;RJ;"air_conditioning ";2;937,23
0;16;slow delivery;1;RJ;"art ";3;325,77
0;27;slow delivery;1;RJ;"audio ";2;465,05
0;22;slow delivery;1;RJ;"auto ";19;3619
0;20;slow delivery;1;RJ;"baby ";19;4451,1
0;19;slow delivery;1;RJ;"bed_bath_table ";65;9915,3
0;NULL;slow delivery;1;RJ;"books_general_interest ";5;232,9
0;NULL;slow delivery;1;RJ;"christmas_supplies ";1;20,93
0;18;slow delivery;1;RJ;"computers ";3;2782,49
0;19;slow delivery;1;RJ;"computers_accessories ";41;6313,16
0;18;slow delivery;1;RJ;"consoles_games ";5;978,22
0;19;slow delivery;1;RJ;"construction_tools_construction ";7;995,17
0;38;slow delivery;1;RJ;"construction_tools_safety ";1;420,07
0;20;slow delivery;1;RJ;"cool_stuff ";23;4794,13
0;23;slow delivery;1;RJ;"drinks ";3;482,72
0;20;slow delivery;1;RJ;"electronics ";14;2673,5
0;NULL;slow delivery;1;RJ;"fashio_female_clothing ";1;70,03
0;29;slow delivery;1;RJ;"fashion_bags_accessories ";3;907,12
0;NULL;slow delivery;1;RJ;"fashion_male_clothing ";1;44,09
0;20;slow delivery;1;RJ;"fashion_shoes ";2;183,78
0;18;slow delivery;1;RJ;"fixed_telephony ";4;15393,09
0;33;slow delivery;1;RJ;"food_drink ";3;199,78
0;21;slow delivery;1;RJ;"furniture_decor ";61;11075,28
0;29;slow delivery;1;RJ;"furniture_living_room ";4;1310,44
0;44;slow delivery;1;RJ;"furniture_mattress_and_upholstery ";1;133,99
0;18;slow delivery;1;RJ;"garden_tools ";34;6216,23
0;20;slow delivery;1;RJ;"health_beauty ";28;5984,23
0;18;slow delivery;1;RJ;"home_appliances ";8;512,6
0;16;slow delivery;1;RJ;"home_construction ";2;198,21
0;20;slow delivery;1;RJ;"housewares ";33;4941,55
0;21;slow delivery;1;RJ;"kitchen_dining_laundry_garden_furniture ";2;381,35
0;18;slow delivery;1;RJ;"luggage_accessories ";5;800,99
0;22;slow delivery;1;RJ;"market_place ";2;373,49
0;20;slow delivery;1;RJ;"musical_instruments ";5;786,13
0;24;slow delivery;1;RJ;"office_furniture ";29;10244,02
0;23;slow delivery;1;RJ;"perfumery ";13;1440,47
0;17;slow delivery;1;RJ;"pet_shop ";7;1273,12
0;21;slow delivery;1;RJ;"small_appliances ";3;715,03
0;NULL;slow delivery;1;RJ;"small_appliances_home_oven_and_coffee ";1;644,34
0;20;slow delivery;1;RJ;"sports_leisure ";44;7095,76
0;21;slow delivery;1;RJ;"stationery ";16;3044,91
0;33;slow delivery;1;RJ;"telephony ";13;2194,15
0;26;slow delivery;1;RJ;"toys ";14;1824,35
0;20;slow delivery;1;RJ;unknown;11;1524,75
0;19;slow delivery;1;RJ;"watches_gifts ";38;14310,58
0;20;slow delivery;1;RN;"bed_bath_table ";2;330,41
0;24;slow delivery;1;RN;"computers_accessories ";2;456,61
0;NULL;slow delivery;1;RN;"electronics ";1;48,75
0;NULL;slow delivery;1;RN;"fashion_shoes ";1;238,65
0;26;slow delivery;1;RN;"furniture_decor ";2;325,89
0;NULL;slow delivery;1;RN;"garden_tools ";1;94,83
0;NULL;slow delivery;1;RN;"health_beauty ";1;196,14
0;18;slow delivery;1;RN;"home_appliances_2 ";1;781,74
0;16;slow delivery;1;RN;"housewares ";2;308
0;30;slow delivery;1;RN;"perfumery ";4;676,26
0;19;slow delivery;1;RN;"stationery ";1;1784,2
0;25;slow delivery;1;RN;"watches_gifts ";1;133,63
0;20;slow delivery;1;RO;"baby ";4;1754,24
0;21;slow delivery;1;RO;"bed_bath_table ";1;218,91
0;18;slow delivery;1;RO;"construction_tools_safety ";1;402,34
0;18;slow delivery;1;RO;"cool_stuff ";1;200,59
0;25;slow delivery;1;RO;"fashion_bags_accessories ";1;93,7
0;29;slow delivery;1;RO;"health_beauty ";2;1823,73
0;17;slow delivery;1;RO;"office_furniture ";1;172,09
0;31;slow delivery;1;RO;"pet_shop ";1;121,15
0;15;slow delivery;1;RO;"sports_leisure ";2;561,09
0;NULL;slow delivery;1;RO;"telephony ";1;93,32
0;20;slow delivery;1;RO;"toys ";1;136,02
0;NULL;slow delivery;1;RR;"baby ";1;83,17
0;NULL;slow delivery;1;RR;"computers_accessories ";1;65,21
0;NULL;slow delivery;1;RR;"health_beauty ";1;624,84
0;21;slow delivery;1;RS;"art ";2;136,84
0;19;slow delivery;1;RS;"audio ";3;284,37
0;21;slow delivery;1;RS;"auto ";2;316,34
0;21;slow delivery;1;RS;"baby ";7;4165,11
0;20;slow delivery;1;RS;"bed_bath_table ";24;3383,04
0;18;slow delivery;1;RS;"books_general_interest ";1;88,91
0;20;slow delivery;1;RS;"christmas_supplies ";1;220,84
0;23;slow delivery;1;RS;"computers_accessories ";13;3664,29
0;15;slow delivery;1;RS;"consoles_games ";5;726,65
0;NULL;slow delivery;1;RS;"construction_tools_construction ";1;66,82
0;NULL;slow delivery;1;RS;"construction_tools_safety ";1;208,17
0;18;slow delivery;1;RS;"cool_stuff ";7;3996,81
0;NULL;slow delivery;1;RS;"costruction_tools_garden ";1;62,5
0;28;slow delivery;1;RS;"costruction_tools_tools ";1;58,65
0;19;slow delivery;1;RS;"fashion_bags_accessories ";1;46,62
0;29;slow delivery;1;RS;"fashion_male_clothing ";2;145
0;NULL;slow delivery;1;RS;"fashion_sport ";1;40,09
0;18;slow delivery;1;RS;"food ";2;147,35
0;17;slow delivery;1;RS;"furniture_bedroom ";1;230,75
0;18;slow delivery;1;RS;"furniture_decor ";17;3431
0;18;slow delivery;1;RS;"furniture_living_room ";2;546,53
0;18;slow delivery;1;RS;"garden_tools ";11;4349,88
0;20;slow delivery;1;RS;"health_beauty ";14;2060,22
0;17;slow delivery;1;RS;"home_appliances ";1;69,06
0;16;slow delivery;1;RS;"home_confort ";2;430,69
0;38;slow delivery;1;RS;"home_construction ";1;383,5
0;16;slow delivery;1;RS;"housewares ";7;1064,49
0;17;slow delivery;1;RS;"luggage_accessories ";2;437,04
0;NULL;slow delivery;1;RS;"musical_instruments ";1;1841,75
0;30;slow delivery;1;RS;"office_furniture ";3;855,13
0;16;slow delivery;1;RS;"perfumery ";3;299,45
0;NULL;slow delivery;1;RS;"pet_shop ";2;188,38
0;17;slow delivery;1;RS;"sports_leisure ";12;3652,44
0;20;slow delivery;1;RS;"stationery ";3;990,67
0;18;slow delivery;1;RS;"telephony ";6;905,16
0;24;slow delivery;1;RS;"toys ";6;976,23
0;18;slow delivery;1;RS;unknown;5;365,66
0;18;slow delivery;1;RS;"watches_gifts ";7;1254,24
0;16;slow delivery;1;SC;"audio ";1;64
0;18;slow delivery;1;SC;"auto ";11;2004,15
0;16;slow delivery;1;SC;"baby ";3;1334,08
0;21;slow delivery;1;SC;"bed_bath_table ";18;2623,11
0;23;slow delivery;1;SC;"books_general_interest ";1;45,01
0;17;slow delivery;1;SC;"books_technical ";2;391,35
0;23;slow delivery;1;SC;"christmas_supplies ";1;331,26
0;19;slow delivery;1;SC;"computers_accessories ";16;3178
0;18;slow delivery;1;SC;"consoles_games ";1;187,26
0;20;slow delivery;1;SC;"cool_stuff ";7;1380,48
0;17;slow delivery;1;SC;"electronics ";3;156,13
0;24;slow delivery;1;SC;"fashion_bags_accessories ";3;258,5
0;NULL;slow delivery;1;SC;"fashion_childrens_clothes ";1;66,69
0;17;slow delivery;1;SC;"fashion_shoes ";1;45
0;20;slow delivery;1;SC;"furniture_decor ";7;855,88
0;21;slow delivery;1;SC;"garden_tools ";3;555
0;19;slow delivery;1;SC;"health_beauty ";11;1885,23
0;24;slow delivery;1;SC;"home_appliances ";1;174,28
0;18;slow delivery;1;SC;"home_confort ";3;726,38
0;18;slow delivery;1;SC;"housewares ";9;1439,12
0;22;slow delivery;1;SC;"luggage_accessories ";2;469,24
0;28;slow delivery;1;SC;"office_furniture ";7;2784,84
0;19;slow delivery;1;SC;"perfumery ";3;282,36
0;20;slow delivery;1;SC;"pet_shop ";1;38
0;22;slow delivery;1;SC;"sports_leisure ";13;4454,67
0;23;slow delivery;1;SC;"stationery ";1;153,56
0;20;slow delivery;1;SC;"telephony ";8;1934,81
0;20;slow delivery;1;SC;"toys ";6;1707,27
0;24;slow delivery;1;SC;unknown;3;342,96
0;18;slow delivery;1;SC;"watches_gifts ";2;178
0;NULL;slow delivery;1;SE;"auto ";1;221,82
0;31;slow delivery;1;SE;"bed_bath_table ";1;121,51
0;17;slow delivery;1;SE;"computers ";2;2548,59
0;NULL;slow delivery;1;SE;"electronics ";1;43,05
0;16;slow delivery;1;SE;"fashion_bags_accessories ";1;70,15
0;17;slow delivery;1;SE;"furniture_bedroom ";1;295,45
0;21;slow delivery;1;SE;"furniture_decor ";3;1382,25
0;15;slow delivery;1;SE;"garden_tools ";3;632,6
0;NULL;slow delivery;1;SE;"health_beauty ";1;144,12
0;15;slow delivery;1;SE;"home_construction ";1;496,16
0;25;slow delivery;1;SE;"sports_leisure ";3;469,68
0;NULL;slow delivery;1;SE;"telephony ";1;57,94
0;28;slow delivery;1;SE;"toys ";3;460,95
0;22;slow delivery;1;SP;"agro_industry_and_commerce ";2;460,58
0;15;slow delivery;1;SP;"air_conditioning ";4;618,82
0;NULL;slow delivery;1;SP;"art ";2;458,37
0;16;slow delivery;1;SP;"audio ";2;410,76
0;24;slow delivery;1;SP;"auto ";26;6461,87
0;16;slow delivery;1;SP;"baby ";35;7040,74
0;18;slow delivery;1;SP;"bed_bath_table ";83;9376,25999999999
0;NULL;slow delivery;1;SP;"books_general_interest ";2;85,19
0;NULL;slow delivery;1;SP;"books_imported ";1;52,57
0;15;slow delivery;1;SP;"books_technical ";1;35,32
0;NULL;slow delivery;1;SP;"cine_photo ";1;97,88
0;19;slow delivery;1;SP;"computers_accessories ";80;15305,44
0;17;slow delivery;1;SP;"consoles_games ";22;4781,51
0;16;slow delivery;1;SP;"construction_tools_construction ";7;1950,38
0;NULL;slow delivery;1;SP;"construction_tools_lights ";1;1152,62
0;16;slow delivery;1;SP;"construction_tools_safety ";4;710,05
0;18;slow delivery;1;SP;"cool_stuff ";26;5769,58
0;24;slow delivery;1;SP;"costruction_tools_garden ";2;234,9
0;16;slow delivery;1;SP;"diapers_and_hygiene ";2;139,72
0;NULL;slow delivery;1;SP;"drinks ";3;262,12
0;15;slow delivery;1;SP;"dvds_blu_ray ";3;2203,41
0;16;slow delivery;1;SP;"electronics ";10;699,83
0;NULL;slow delivery;1;SP;"fashio_female_clothing ";2;136,92
0;18;slow delivery;1;SP;"fashion_bags_accessories ";14;1491,77
0;NULL;slow delivery;1;SP;"fashion_male_clothing ";2;124,02
0;17;slow delivery;1;SP;"fashion_shoes ";4;430,25
0;NULL;slow delivery;1;SP;"fashion_underwear_beach ";1;72,98
0;17;slow delivery;1;SP;"fixed_telephony ";2;867,56
0;NULL;slow delivery;1;SP;"food ";2;218,36
0;NULL;slow delivery;1;SP;"food_drink ";2;65,93
0;17;slow delivery;1;SP;"furniture_bedroom ";1;130,76
0;17;slow delivery;1;SP;"furniture_decor ";58;11390,36
0;27;slow delivery;1;SP;"furniture_living_room ";2;756,37
0;16;slow delivery;1;SP;"furniture_mattress_and_upholstery ";2;272,32
0;15;slow delivery;1;SP;"garden_tools ";28;5708,59
0;18;slow delivery;1;SP;"health_beauty ";60;7566,5
0;17;slow delivery;1;SP;"home_appliances ";7;1149,92
0;20;slow delivery;1;SP;"home_appliances_2 ";4;1771,78
0;NULL;slow delivery;1;SP;"home_confort ";2;331,73
0;22;slow delivery;1;SP;"home_construction ";1;24,6
0;21;slow delivery;1;SP;"housewares ";46;5903,8
0;26;slow delivery;1;SP;"kitchen_dining_laundry_garden_furniture ";5;1887,01
0;NULL;slow delivery;1;SP;"luggage_accessories ";4;536,64
0;15;slow delivery;1;SP;"market_place ";4;246,8
0;15;slow delivery;1;SP;"music ";1;40,19
0;19;slow delivery;1;SP;"musical_instruments ";5;989,4
0;20;slow delivery;1;SP;"office_furniture ";39;10798,82
0;NULL;slow delivery;1;SP;"party_supplies ";1;27,77
0;17;slow delivery;1;SP;"perfumery ";25;3647,07
0;19;slow delivery;1;SP;"pet_shop ";9;1228,55
0;15;slow delivery;1;SP;"signaling_and_security ";1;199,9
0;NULL;slow delivery;1;SP;"small_appliances ";8;3345,36
0;NULL;slow delivery;1;SP;"small_appliances_home_oven_and_coffee ";2;303,33
0;18;slow delivery;1;SP;"sports_leisure ";82;13553,33
0;18;slow delivery;1;SP;"stationery ";21;3452,52
0;16;slow delivery;1;SP;"telephony ";24;3362,73
0;20;slow delivery;1;SP;"toys ";32;7094,02
0;26;slow delivery;1;SP;unknown;25;2835,98
0;20;slow delivery;1;SP;"watches_gifts ";42;10189,45
0;21;slow delivery;1;TO;"auto ";1;163,62
0;21;slow delivery;1;TO;"baby ";1;87,51
0;24;slow delivery;1;TO;"bed_bath_table ";1;122,58
0;16;slow delivery;1;TO;"computers_accessories ";2;290,19
0;22;slow delivery;1;TO;"furniture_decor ";1;65,29
0;15;slow delivery;1;TO;"furniture_living_room ";1;108,82
0;17;slow delivery;1;TO;"garden_tools ";1;82,68
0;NULL;slow delivery;1;TO;"housewares ";1;374,58
0;27;slow delivery;1;TO;"sports_leisure ";1;252,88
0;16;slow delivery;1;TO;"telephony ";2;133,39
0;NULL;slow delivery;1;TO;unknown;1;96,98
0;23;slow delivery;1;TO;"watches_gifts ";2;1178,44
0;20;slow delivery;2;AC;"bed_bath_table ";2;538,38
0;18;slow delivery;2;AC;"computers_accessories ";1;62,92
0;21;slow delivery;2;AC;"furniture_decor ";2;403,71
0;27;slow delivery;2;AC;"health_beauty ";1;280,09
0;28;slow delivery;2;AC;"watches_gifts ";1;281,6
0;24;slow delivery;2;AL;"bed_bath_table ";2;319,6
0;NULL;slow delivery;2;AL;"construction_tools_construction ";1;194,75
0;22;slow delivery;2;AL;"furniture_decor ";3;361,59
0;20;slow delivery;2;AL;"housewares ";2;251,29
0;18;slow delivery;2;AL;"sports_leisure ";1;241,46
0;28;slow delivery;2;AL;"telephony ";1;36,12
0;20;slow delivery;2;AL;"watches_gifts ";1;100,71
0;27;slow delivery;2;AM;"auto ";1;58,67
0;21;slow delivery;2;AM;"bed_bath_table ";2;280,34
0;29;slow delivery;2;AM;"computers_accessories ";1;637,09
0;20;slow delivery;2;AM;"luggage_accessories ";1;371,19
0;26;slow delivery;2;AM;"sports_leisure ";1;100,88
0;31;slow delivery;2;AM;"telephony ";1;51,13
0;30;slow delivery;2;AP;"stationery ";1;200,05
0;29;slow delivery;2;AP;"telephony ";1;47,84
0;15;slow delivery;2;BA;"agro_industry_and_commerce ";1;1134,44
0;21;slow delivery;2;BA;"art ";1;114,53
0;16;slow delivery;2;BA;"auto ";1;778,47
0;20;slow delivery;2;BA;"baby ";2;471,77
0;18;slow delivery;2;BA;"bed_bath_table ";6;440,54
0;17;slow delivery;2;BA;"books_technical ";1;36,96
0;18;slow delivery;2;BA;"computers_accessories ";4;320,73
0;17;slow delivery;2;BA;"consoles_games ";1;41,29
0;15;slow delivery;2;BA;"construction_tools_construction ";1;735,96
0;22;slow delivery;2;BA;"cool_stuff ";4;860,51
0;16;slow delivery;2;BA;"electronics ";2;133,5
0;26;slow delivery;2;BA;"fashio_female_clothing ";1;87,74
0;20;slow delivery;2;BA;"fashion_male_clothing ";1;66,69
0;26;slow delivery;2;BA;"fashion_sport ";1;83,95
0;20;slow delivery;2;BA;"fixed_telephony ";2;4003,92
0;16;slow delivery;2;BA;"food ";1;127,22
0;20;slow delivery;2;BA;"furniture_decor ";5;437,06
0;17;slow delivery;2;BA;"garden_tools ";2;603,25
0;25;slow delivery;2;BA;"health_beauty ";4;991,38
0;18;slow delivery;2;BA;"housewares ";2;160,78
0;25;slow delivery;2;BA;"musical_instruments ";3;1252,76
0;30;slow delivery;2;BA;"office_furniture ";4;809,21
0;32;slow delivery;2;BA;"perfumery ";1;103,15
0;19;slow delivery;2;BA;"sports_leisure ";4;1029,13
0;20;slow delivery;2;BA;"telephony ";7;1303,09
0;23;slow delivery;2;BA;"watches_gifts ";5;1400,96
0;20;slow delivery;2;CE;"baby ";1;85,69
0;26;slow delivery;2;CE;"bed_bath_table ";1;64,53
0;NULL;slow delivery;2;CE;"computers_accessories ";1;183,25
0;NULL;slow delivery;2;CE;"consoles_games ";1;66,95
0;25;slow delivery;2;CE;"electronics ";1;284,84
0;17;slow delivery;2;CE;"furniture_decor ";1;69,9
0;15;slow delivery;2;CE;"garden_tools ";2;244,18
0;21;slow delivery;2;CE;"health_beauty ";2;469,71
0;23;slow delivery;2;CE;"home_appliances ";1;161,86
0;17;slow delivery;2;CE;"home_construction ";1;269,25
0;20;slow delivery;2;CE;"housewares ";3;393,92
0;24;slow delivery;2;CE;"market_place ";1;88,52
0;18;slow delivery;2;CE;"office_furniture ";1;538,4
0;28;slow delivery;2;CE;"perfumery ";2;574,2
0;18;slow delivery;2;CE;"sports_leisure ";1;82,37
0;21;slow delivery;2;CE;"stationery ";1;202,7
0;24;slow delivery;2;CE;"telephony ";1;377,63
0;22;slow delivery;2;CE;unknown;1;87,76
0;23;slow delivery;2;CE;"watches_gifts ";5;663,62
0;NULL;slow delivery;2;DF;"auto ";1;35
0;21;slow delivery;2;DF;"baby ";1;77,25
0;19;slow delivery;2;DF;"bed_bath_table ";4;376,76
0;NULL;slow delivery;2;DF;"books_general_interest ";1;36,23
0;20;slow delivery;2;DF;"computers_accessories ";3;210,35
0;NULL;slow delivery;2;DF;"consoles_games ";1;75,55
0;17;slow delivery;2;DF;"cool_stuff ";2;433,45
0;19;slow delivery;2;DF;"health_beauty ";1;100,34
0;16;slow delivery;2;DF;"small_appliances ";1;4194,76
0;16;slow delivery;2;DF;"sports_leisure ";1;105,89
0;19;slow delivery;2;DF;"stationery ";1;215,05
0;19;slow delivery;2;DF;unknown;1;35,83
0;23;slow delivery;2;DF;"watches_gifts ";2;350,76
0;21;slow delivery;2;ES;"audio ";1;34
0;16;slow delivery;2;ES;"auto ";1;34,13
0;19;slow delivery;2;ES;"bed_bath_table ";5;605,68
0;23;slow delivery;2;ES;"computers_accessories ";1;107,3
0;22;slow delivery;2;ES;"consoles_games ";1;66,79
0;16;slow delivery;2;ES;"furniture_decor ";2;283,15
0;27;slow delivery;2;ES;"health_beauty ";1;1371,88
0;23;slow delivery;2;ES;"market_place ";1;45,04
0;19;slow delivery;2;ES;"pet_shop ";1;147,27
0;18;slow delivery;2;ES;"toys ";1;85,15
0;18;slow delivery;2;ES;unknown;1;75,07
0;20;slow delivery;2;ES;"watches_gifts ";3;620,52
0;18;slow delivery;2;GO;"baby ";2;488,3
0;20;slow delivery;2;GO;"bed_bath_table ";7;762,46
0;17;slow delivery;2;GO;"cool_stuff ";3;1446,07
0;20;slow delivery;2;GO;"electronics ";1;195
0;17;slow delivery;2;GO;"fashion_bags_accessories ";1;84,47
0;24;slow delivery;2;GO;"furniture_decor ";2;172,26
0;30;slow delivery;2;GO;"health_beauty ";1;79,05
0;15;slow delivery;2;GO;"sports_leisure ";3;267,51
0;18;slow delivery;2;GO;"tablets_printing_image ";1;117,12
0;29;slow delivery;2;GO;"toys ";1;104,85
0;21;slow delivery;2;GO;unknown;3;2875,86
0;24;slow delivery;2;GO;"watches_gifts ";2;1027,73
0;27;slow delivery;2;MA;"bed_bath_table ";1;447,42
0;19;slow delivery;2;MA;"computers_accessories ";2;1451,89
0;27;slow delivery;2;MA;"cool_stuff ";1;190,43
0;21;slow delivery;2;MA;"garden_tools ";3;450,89
0;23;slow delivery;2;MA;"health_beauty ";1;531,42
0;20;slow delivery;2;MA;"home_construction ";1;417,45
0;21;slow delivery;2;MA;"office_furniture ";1;557,62
0;17;slow delivery;2;MA;"small_appliances ";1;226,27
0;16;slow delivery;2;MA;"sports_leisure ";2;364,52
0;33;slow delivery;2;MA;"toys ";1;116,45
0;NULL;slow delivery;2;MA;unknown;1;220,86
0;15;slow delivery;2;MG;"audio ";1;58,57
0;24;slow delivery;2;MG;"auto ";2;667,2
0;28;slow delivery;2;MG;"baby ";1;37,09
0;21;slow delivery;2;MG;"bed_bath_table ";16;1393,4
0;19;slow delivery;2;MG;"computers_accessories ";11;1205,92
0;25;slow delivery;2;MG;"consoles_games ";1;57,82
0;17;slow delivery;2;MG;"construction_tools_construction ";1;74,64
0;15;slow delivery;2;MG;"cool_stuff ";1;252,09
0;NULL;slow delivery;2;MG;"costruction_tools_garden ";1;173,22
0;21;slow delivery;2;MG;"fashion_bags_accessories ";1;64,1
0;19;slow delivery;2;MG;"fashion_shoes ";1;89,57
0;17;slow delivery;2;MG;"furniture_decor ";6;512,17
0;15;slow delivery;2;MG;"furniture_living_room ";1;272,7
0;18;slow delivery;2;MG;"garden_tools ";3;307,07
0;18;slow delivery;2;MG;"health_beauty ";8;1670
0;18;slow delivery;2;MG;"housewares ";8;978,42
0;NULL;slow delivery;2;MG;"musical_instruments ";1;282,25
0;19;slow delivery;2;MG;"office_furniture ";5;1029,87
0;19;slow delivery;2;MG;"perfumery ";5;1099,34
0;17;slow delivery;2;MG;"pet_shop ";1;331,4
0;21;slow delivery;2;MG;"sports_leisure ";7;2178,42
0;19;slow delivery;2;MG;"tablets_printing_image ";1;67,11
0;15;slow delivery;2;MG;"telephony ";4;1464,16
0;16;slow delivery;2;MG;"toys ";5;1075,73
0;NULL;slow delivery;2;MG;unknown;1;142,98
0;20;slow delivery;2;MG;"watches_gifts ";5;1034,66
0;NULL;slow delivery;2;MS;"cool_stuff ";1;236,28
0;31;slow delivery;2;MS;"fashion_bags_accessories ";1;386,79
0;15;slow delivery;2;MS;unknown;1;54,1
0;22;slow delivery;2;MS;"watches_gifts ";1;344,28
0;21;slow delivery;2;MT;"bed_bath_table ";2;827,14
0;21;slow delivery;2;MT;"computers_accessories ";2;258,85
0;15;slow delivery;2;MT;"consoles_games ";1;61,1
0;27;slow delivery;2;MT;"electronics ";1;56,94
0;21;slow delivery;2;MT;"fashion_bags_accessories ";1;54,53
0;27;slow delivery;2;MT;"furniture_decor ";1;187,02
0;25;slow delivery;2;MT;"garden_tools ";3;2455,35
0;21;slow delivery;2;MT;"health_beauty ";1;158,11
0;29;slow delivery;2;MT;"perfumery ";1;387,67
0;19;slow delivery;2;MT;"sports_leisure ";2;137,7
0;22;slow delivery;2;MT;"telephony ";1;33,3
0;24;slow delivery;2;PA;"auto ";1;52,34
0;28;slow delivery;2;PA;"baby ";2;395,12
0;28;slow delivery;2;PA;"computers_accessories ";4;395,57
0;22;slow delivery;2;PA;"cool_stuff ";2;193,64
0;29;slow delivery;2;PA;"electronics ";1;59,28
0;39;slow delivery;2;PA;"fashion_shoes ";1;113,89
0;24;slow delivery;2;PA;"garden_tools ";2;705,02
0;44;slow delivery;2;PA;"office_furniture ";1;200,33
0;24;slow delivery;2;PA;"sports_leisure ";3;1055,74
