seller_id;seller_state;late_percentage;average_review_score;total_orders;total_revenue
2ba91c7ad80ff88b23b7db823b43c233;SP;33.333333333333;3;6;840,33
2bdb95a56a36ebbc6640337ac5eac174;SP;0.000000000000;5;1;107,9
2c3d56f92f360fb89d849b84e8f50eae;SP;25.000000000000;3;8;590,44
2c4c47cb51acd5ea5db5e0ae0e26542a;SP;0.000000000000;4;12;2917,37
2c9e548be18521d1c43cde1c582c6de8;SP;16.374269005847;3;124;8492,47
2cb98e27ce1c18abdb42209b34c382a7;SP;0.000000000000;4;1;119,7
2d2322d842118867781fc737e96d59a1;SP;10.000000000000;4;8;281,37
2d2c62bef4c8ba0dd74e0e228e808539;SP;12.500000000000;4;16;4230,48
2d34636518ba88f5349b732fcf8ba2e4;SP;0.000000000000;5;1;168,63
2d50d6282f8aa2257819a77bfaa0efe0;SP;13.333333333333;3;44;4151,52
2d518637f53161b973e01f56ea4bb88e;SP;0.000000000000;4;13;1539,7
2d8cfba3fcd3170555941605edaa196a;SP;0.000000000000;5;1;55,96
2d9e8987a2ea5cf88dce330249043ff1;SP;0.000000000000;4;2;344,17
2dcf93836ae3ce0d7c93e2f10876467a;SP;16.666666666666;4;9;1622,44
2e0dba2da448400b1c11d7b4b22f32a4;SP;0.000000000000;3;7;407,7
2e13c71026e1a39ba5cc1b86dcb679aa;SP;7.142857142857;4;24;4310,21
2e1a7d075abe038c1b2743005fe42ff1;SP;26.086956521739;3;19;1750,55
2e1c9f22be269ef4643f826c9e650a52;SP;6.432748538011;4;164;14885,81
2e7ea2aafec5835e781b21d6d1faf1f1;SP;0.000000000000;4;6;482,77
2e90cb1677d35cfe24eef47d441b7c87;SP;12.408759124087;4;127;16782,16
2ea0861cc19e94cad86438c984c52da4;SP;0.000000000000;3;6;228,05
2eb70248d66e0e3ef83659f71b244378;SP;12.918660287081;2;198;44482,02
2ee0a0689f2f6a72f35a7cb6033f6e7e;SP;0.000000000000;4;4;324,84
2eeb6531ee027a48d401e72bebdd87d3;SP;0.000000000000;4;3;78,7
2f09f7d37a97956d11cc1a7cadd5262b;SP;8.333333333333;3;11;2468,41
2f4b0d3b9634b647d4edee577d7ebb7e;SP;0.000000000000;4;10;422,31
2f74af7a0ee5636f12c2336f9fffed47;SP;0.000000000000;4;13;724,47
2f9b7ce230a057a98a9f5df5893ee36c;SP;0.000000000000;4;2;171,85
2fa13c8bd5705d279f7ed5cc9ec61c68;SP;0.000000000000;5;2;148,7
2ff97219cb8622eaf3cd89b7d9c09824;SP;6.250000000000;4;89;5866,03
3076499bbc033a927bf4a8a41bcf7fd4;SP;0.000000000000;4;7;483,63
3078096983cf766a32a06257648502d1;SP;4.687500000000;4;59;9700,9
3092c0b297aacfb4bb6e056ebe13b9b8;SP;0.000000000000;3;19;1983,99
30a2f535bb48308f991d0b9ad4a8c4bb;SP;3.409090909090;4;71;5874,35
30a81d8cf85fb2ada1b1b094c9583a95;SP;0.000000000000;4;17;1413,52
312ba1d77e9c332ef21f9598b7f64cd7;SP;36.363636363636;2;9;951,39
31561f325664a8a7aba4c8d0c3a9b3db;SP;2.631578947368;4;36;3329,36
318f287a62ab7ac10b703ac37435a231;SP;11.290322580645;3;52;3634,6
31ae0774c17fabd06ff707cc5bde005f;SP;9.090909090909;4;11;7570,67
31be790e64fc99f8ff48ec2bd18a3104;SP;33.333333333333;4;6;313,68
31da954dc0855f2495c6310f70a2f931;SP;10.000000000000;4;29;5032,71
323ce52b5b81df2cd804b017b7f09aa7;SP;13.793103448275;4;29;2856,52
324583d68897f5ddbaf38f6248322176;SP;66.666666666666;1;2;127,99
325f3178fb58e2a9778334621eecdbf9;SP;0.000000000000;4;36;1433,37
3289d8c3eef4873f91ce0b1343c0dd58;SP;0.000000000000;5;1;219,27
3296662b1331dea51e744505065ae889;SP;0.000000000000;5;1;545,51
32f1bb9dfa65bc7df5c0d9d95a616be4;SP;40.000000000000;3;4;294,8
3338e7a0710a195872be80e0d2423867;SP;0.000000000000;1;1;65,43
333c4210e76a1aa2ab817b99437e3ff1;SP;0.000000000000;5;2;402,43
334cab711dee080b079fa5779b584783;SP;0.000000000000;4;11;1421,37
33a6f4b1e7cdc205511e76ba1b6e0186;SP;1.587301587301;4;105;12183,91
33ac3e28642ab8bda860a2f693000e78;SP;0.000000000000;4;34;4151,12
34056b8b55c1775a22af2331670a799c;SP;11.538461538461;4;78;8229,89
340636a908b13bbe0f4fb63fbe1d0c03;SP;0.000000000000;3;5;993,15
343e716476e3748b069f980efbaa294e;SP;4.347826086956;4;16;1187,7
3442033154be05bac582e173ef54fd12;SP;0.000000000000;5;1;169,39
3442f8959a84dea7ee197c632cb2df15;SP;33.333333333333;3;3;246,6
3481aa57cd91f9f9d3fa1fa12d9a3bf7;SP;0.000000000000;3;23;2394,16
3492e68f37fd1df87f4f2f2ea247f445;SP;11.111111111111;3;8;957,26
34a557286ead8fe75c989e0afcf7d98c;SP;0.000000000000;4;4;473,46
3504c0cb71d7fa48d967e0e4c94d59d9;SP;0.000000000000;4;53;3037,31
35281d148dcf7134bae913c57db4e6da;SP;0.000000000000;5;1;137,02
35857757f553273b1056c1cabdace7fb;SP;33.333333333333;4;6;573,34
3586b8580d9c917874e053a1bb37b5ff;SP;4.651162790697;4;36;2352,35
3606774ec64634822d78dc2db6d37045;SP;0.000000000000;1;1;148,93
365e445f796710c3431557e85caa25db;SP;0.000000000000;4;4;1194,3
365e4bce19bda0082c3d15d83fdb8bcd;SP;0.000000000000;4;6;895,02
36890be00bbfc1cdb9a4a38a6af05a69;SP;23.076923076923;4;13;1600,88
36a968b544695394e4e9d7572688598f;SP;4.294478527607;3;154;11779,46
37303482a42fb700d8d127e70a9cd6c8;SP;0.000000000000;3;2;171,38
37515688008a7a40ac93e3b2e4ab203f;SP;10.084033613445;4;226;9336,06000000002
376d67b61dce0c990155286e7ae486a4;SP;0.000000000000;4;1;111,91
3771c85bac139d2344864ede5d9341e3;SP;16.666666666666;3;26;1842,26
37be5a7c751166fbc5f8ccba4119e043;SP;2.482269503546;4;268;61632,7099999999
37ceb404da208418c9032f0674e57804;SP;0.000000000000;1;1;274,11
37dd29b36c458d82f74a953c40c43645;SP;12.500000000000;4;7;5016,43
385799a1cddbd26dfeb9157356a42282;SP;0.000000000000;4;5;716,54
38874e327ce94d11390b96eb42d61928;SP;20.000000000000;4;5;3375,21
389e45560e33d2d0747f949dcddbc08e;SP;0.000000000000;5;1;47,43
38af8acfd46ac4a7bf754e8ca6736664;SP;0.000000000000;4;5;397,94
38e6dada03429a47197d5d584d793b41;SP;41.666666666666;3;7;803,05
38f276ca6e7cc95a6d1bb55ac9e5550f;SP;0.000000000000;5;1;36,84
3903c788ded8dc03b5ebab37a2f3e9a1;SP;20.000000000000;4;5;171,25
391bbd13b6452244774beff1824006ed;SP;50.000000000000;1;2;163,2
391fc6631aebcf3004804e51b40bcf1e;SP;9.688013136288;3;515;49559,9700000001
392e0502231ae2f8b29994ef6398cd77;SP;10.526315789473;4;19;2159,73
3935fe5fe0f82787a9dcb8deb62be09d;SP;11.764705882352;3;16;2101,35
3968920b9aa752ab98f7d5888c9252f2;SP;10.000000000000;4;8;681,01
3969863bb8af7f72580b3b1ffd3a17b3;SP;0.000000000000;4;12;850,02
397c4d0c005b6f41f90098ac724e28cb;SP;40.000000000000;4;5;8622,37
39a5005f2605cbdb4f9ac14485cabfd1;SP;0.000000000000;5;3;733,66
39d54ff918774174706fb065d7f9dc07;SP;12.000000000000;3;23;1956,99
39d61be7a92eb77b7da367bd4845bc0e;SP;0.000000000000;4;7;909,62
3a1a1fec38dd360f15fc912e821e169d;SP;26.666666666666;3;15;2378,63
3a3e46d10f74d8a6ca76e2b538f106a0;SP;16.666666666666;4;3;409,98
3a4127e1ba7208ea37044c5092aae170;SP;0.000000000000;3;6;2310,95
3a52d63a8f9daf5a28f3626d7eb9bd28;SP;0.000000000000;1;1;52,78
3a734b715d333a2588a3d54a0c9b8746;SP;4.166666666666;4;18;2859,16
3a79f35a2344ede41af21267f61d5ec6;SP;0.000000000000;1;1;217,71
3ab971ce71839580d2ae5b4e40fe8044;SP;8.333333333333;3;34;5607,99
3ac588cd562971392504a9e17130c40b;SP;0.000000000000;5;1;19,29
3ade81dab5a172b88e1871c28ae05260;SP;12.903225806451;4;29;7087,23
3b15288545f8928d3e65a8f949a28291;SP;7.317073170731;3;103;16753,92
3b18f9856c6eb2413eafedb58e9eecd9;SP;0.000000000000;5;1;335,09
3b872fd4747f01cc56206f2934198618;SP;14.814814814814;3;25;3843,11
3bdff180c7e1f6551a643b99c265a120;SP;6.666666666666;4;58;4095,98
3be5841cdcc46de4ed3f9116f104b2c5;SP;0.000000000000;4;4;687,95
3be634553519fb6536a03e1358e9fdc7;SP;8.000000000000;3;83;7298,28
3bfad056cf05c00dabe2f895925d83b1;SP;0.000000000000;1;1;253,35
3c7c4a49ec3c6550809089c6a2ca9370;SP;8.074534161490;3;141;5966,15000000001
3c88ed2e76a2247933a15daa7161eb1c;SP;0.000000000000;5;1;306,2
3cfa1358a6caa965278721344c8d76f2;SP;0.000000000000;4;5;3221,53
3d01d1c414c44b5943a09619ff3853cb;SP;0.000000000000;4;4;376,82
3d2400ac620cffa23ac81bd192f7f555;SP;0.000000000000;5;1;113,9
3d290fe363c60a77498c1126fd3fb8d3;SP;0.000000000000;4;3;234,04
3d39fbf22a665714baf62fae36029e23;SP;0.000000000000;4;8;2634,83
3d3ccf2b2f8134b10dce9dd446f0e075;SP;33.333333333333;3;3;750,53
3d4824f20035949c710eaf111f869d39;SP;20.000000000000;3;9;1214,58
3d4b1ae7539303b5704493798893e82c;SP;0.000000000000;4;6;1221,69
3d621842b2ed28e2b474132480edac3c;SP;0.000000000000;3;10;1080,7
3d62f86afa7c73be2628a3be1423f5a0;SP;0.000000000000;4;2;54,42
3d700782d7818f2c1e0d7a9e9d75fc00;SP;33.333333333333;3;3;235,11
3d871de0142ce09b7081e2b9d1733cb1;SP;5.809859154929;4;1069;116149,09
3d8fa2f5b647373c8620330c4e077a9f;SP;2.222222222222;4;42;4182,22
3dc69bf2c42f0568a5c4791ec3fd3745;SP;0.000000000000;4;2;334,43
3df020b72d3d44b3af9d110fa3940b65;SP;11.881188118811;3;55;6749,47
3dfd3dc96f7f8598eca74e9ac8a2fa31;SP;16.666666666666;4;6;258,7
3e35a8bb43569389d3cebef0ce820f69;SP;0.000000000000;5;1;84,68
3e46a38ee171c503c3b4a3f23fe3bf0c;SP;0.000000000000;5;1;69,01
3e51f9cbe317bc3a88f2c76583811ee4;SP;0.000000000000;5;1;84,78
3ef37b7ca6dd2b80bd8af81a62504996;SP;0.000000000000;4;2;740,97
3f3486b61f45078d4f31ee5e43d8c5bb;SP;15.000000000000;4;40;4726,57
3f995f07c49d0d55a99d5c54957f7d81;SP;2.325581395348;4;43;4627,2
3fac58ce0ad699020c7944d53c41329c;SP;18.750000000000;4;10;1427,97
3faf68a3b0af94b10bac70d86077be49;SP;0.000000000000;4;7;1442,09
3fd1e727ba94cfe122d165e176ce7967;SP;18.421052631578;3;37;3394,42
3febca52652e7209509ccfe61cbde40e;SP;0.000000000000;2;2;100,9
40536e7ca18e1bce252828e5876466cc;SP;0.000000000000;1;2;963
406822777a0b9eb5c50e442dd4cd3ec5;SP;10.869565217391;4;44;4523
4091f77d8c768fc3e81c20761471761d;SP;25.000000000000;2;8;1309,87
40d54b51e962dbe09cabbcfd33298dee;SP;0.000000000000;3;30;7323,25
411f3b52d857390502ee4e4d5ceabc2d;SP;22.222222222222;4;19;2089,41
4125d9385a25e82d2f72d3a0fd55bc3f;SP;0.000000000000;5;1;61,3
412a4720f3e9431b4afa1476a1acddbe;SP;4.545454545454;4;21;2569,16
41958cbd3335433c8740300e8cd600d5;SP;0.000000000000;5;1;40,38
41b14765bd56c8ad10971074380f9c0c;SP;0.000000000000;4;8;514,63
41b39e28db005d9731d9d485a83b4c38;SP;5.462184873949;4;195;21591,68
41b86b552e54e3a7009596125aa8b167;SP;0.000000000000;4;10;1829,91
41e0fa5761c886a630994a55c12087e7;SP;0.000000000000;5;5;491,91
4200ddf1967c5e41e48db62bc6d4b5ac;SP;0.000000000000;4;19;1060,85
422be4cc81a457fdb46f47edeb968ae5;SP;0.000000000000;5;1;317,37
427165bf50f8ca07efc7bdc2bfcf1688;SP;60.000000000000;3;5;1692,9
42b729f859728f5079499127a9c2ef37;SP;10.000000000000;4;103;5369,49
42ef3192a9ff87a22d1867b74b3ee205;SP;0.000000000000;4;23;1655,97
42fb44130ac3134cde8e35cf8ec7df25;SP;0.000000000000;3;3;99,14
430315b7bb4b6e4b3c978f9dfa9b0558;SP;5.000000000000;4;19;3414,56
431050a06a317f2b38168dec3dcd2b46;SP;0.000000000000;4;12;1720,95
431af27f296bc6519d890aa5a05fdb11;SP;15.200000000000;3;116;15165,45
4324dd16853115efb0fd9d0d131ba6f4;SP;5.555555555555;4;12;1379,47
432c67955c0acd1fd6b0b5d678766a71;SP;0.000000000000;1;1;179,35
43402bdf22aa2310e8f99e2f94f78628;SP;0.000000000000;2;4;837,1
436bf27f2f18474fc6047702e9f8a866;SP;0.000000000000;5;1;44,42
4371b634e0efc0e22b09b52907d9d469;SP;6.306306306306;4;101;9623
439a47cc365d6e3bd526812ea9de3c29;SP;15.384615384615;4;8;1410,93
43f8c9950d11ecd03a0304a49e010da6;SP;7.317073170731;4;41;4807,22
440dd6ab244315c632130ecfb63827b1;SP;13.186813186813;3;90;15275,38
443d880f15cbd3572885e1d44bf2c478;SP;0.000000000000;2;1;125
4450bd8327d471c4a11a83d1445b1b62;SP;0.000000000000;5;1;214,56
446cc09cdbb130904da114e807dbec40;SP;0.000000000000;4;3;306,97
44f091b5abab8018f682fce8124b85e5;SP;33.333333333333;2;6;1787,71
45213867cefbf2cd4c6177e10216a951;SP;14.285714285714;3;14;5389,16
4559697a8f7e637227c2eeaed843baff;SP;6.818181818181;4;42;4654,88
455f46ef09a9e45667e2981df84b5cc2;SP;0.000000000000;2;2;90,98
457fe919b032a3f7dadba6fb92cf7855;SP;16.666666666666;4;9;1246,11
458c6fa920810ce2492da71bc26d9eec;SP;0.000000000000;2;2;862,37
45a3d05fb00435e52a28859dd03703b3;SP;0.000000000000;5;1;1323,79
45ba18c210d42734ec52c0c1c574e9ee;SP;4.878048780487;3;38;6562,09
45c20d94d9171b0bcfab3c955e47d67b;SP;0.000000000000;4;4;210,57
45d33f715e24d15a6ccf5c17b3a23e3c;SP;6.666666666666;4;58;5688,43
4736e9d642ef4257cd7622516931eb51;SP;0.000000000000;4;16;1495,87
47648caee88ccfe951fbb27fbf7b4cbe;SP;33.333333333333;3;3;1632,99
48162d548f5b1b11b9d29d1e01f75a61;SP;2.197802197802;3;68;22592,17
4830e40640734fc1c52cd21127c341d4;SP;6.363636363636;4;209;12992,29
483ca627d131e18f988349b1655c0acd;SP;0.000000000000;5;1;283,73
48436dade18ac8b2bce089ec2a041202;SP;6.622516556291;4;138;15183,64
4867209cb29b56b92893d7bde3ce8012;SP;0.000000000000;4;1;169,15
4869f7a5dfa277a7dca6462dcf3b52b2;SP;11.411149825783;4;1124;248102,61
48b6c3f4c6a93171da04b75313f2130f;SP;0.000000000000;5;2;328,06
48bad451945f5227341793478d6353ea;SP;33.333333333333;4;3;384,49
491a5ada3aa1678414e990262c4bbdc1;SP;0.000000000000;3;2;2873,81
49383af7ab774e4e8f3000f49c83dc4b;SP;0.000000000000;4;8;902,23
4965a7002cca77301c82d3f91b82e1a9;SP;0.000000000000;5;1;16,36
497709c2976a8fa308730a2dec5b0726;SP;0.000000000000;5;1;94,04
4978a02ea9c8be7a9b5480680f40334e;SP;0.000000000000;3;18;2696,84
4992e76a42cb3aad7a7047e0d3d7e729;SP;6.756756756756;3;57;3218,57
499ec63c58e51296c9cf57edcfe1c8a8;SP;0.000000000000;4;5;412,93
49cdc90518a4f82676b38b3c1aa43ff6;SP;0.000000000000;3;5;1622,11
49f8d2ea7b718d0ce587d34207caf2b4;SP;0.000000000000;5;1;165,26
4a1f694197d05fe70026b016a7316b41;SP;4.347826086956;4;14;1278,75
4a23adac87cf538689fa600d976f78b2;SP;0.000000000000;4;3;440,41
4a3ca9315b744ce9f8e9374361493884;SP;10.786290322580;3;1785;235581,680000001
4a3ccda38b2129705f3fb522db62ca31;SP;8.860759493670;3;66;19076,65
4b0fdb526525f9890eb145bf1534640e;SP;0.000000000000;3;18;2954,21
4b1eaadf791bdbbad8c4a35b65236d52;SP;16.666666666666;1;6;1715,82
4b9750c8ad28220fe6702d4ecb7c898f;SP;7.657657657657;4;218;19305,1
4b98b0428fc1932cc2514ef9ce2505e6;SP;33.333333333333;2;2;519,53
4ba52dfeba874da5b9ee7b17c7494f04;SP;9.090909090909;4;11;1667,91
4bc3d93e4a5f88a598d3d8ce4ae510b3;SP;0.000000000000;1;1;188,28
4bcec44888b30ba9001234c534716d3f;SP;0.000000000000;4;5;209,23
4be6b962d83299498bae2190f95d6566;SP;9.090909090909;4;10;643,4
4bf2f4ee540798a61f9636d12cd9cc80;SP;3.333333333333;4;29;5501,01
4bf658053d453036c70976bccb2c31b2;SP;0.000000000000;4;2;1824,56
4bfc7a4a1cf8d4d2121c27422d9e50b5;SP;2.500000000000;4;26;9191,59
4c03b9dd4c11ee2cb35c96c49efc9420;SP;2.127659574468;4;47;7254,98
4c18691b6037662be2df78a765d98ab5;SP;7.462686567164;3;63;4316,51
4c1c7281388a33dd06daac44f9fadbd1;SP;0.000000000000;4;5;269,91
4c2b230173bb36f9b240f2b8ac11786e;SP;9.037900874635;3;257;18823,79
4c498c7345e89aebad651544829beca0;SP;12.500000000000;4;48;5389,76
4c60877808f4318ef1107fbeb8f89afa;SP;0.000000000000;4;2;150,63
4c8545742faaf58fafd5fd14d25d75cf;SP;0.000000000000;4;4;3216,31
4c8b8048e33af2bf94f2eb547746a916;SP;11.111111111111;3;23;2458,81
4cc43a222a0f94910728b62b97a8c5f8;SP;0.000000000000;3;1;120,76
4ce6e5f6c52515177e18c1c9361d8677;SP;0.000000000000;3;1;252,27
4cf490a58259286ada5ba8525ba9e84a;SP;0.000000000000;3;8;1409,39
4d6d651bd7684af3fffabd5f08d12e5a;SP;4.545454545454;4;368;51757,5399999999
4d8809767a5bafe22909c77951fb6b41;SP;0.000000000000;5;1;58,72
4d9fea3499bdc22aa4da4e339365f215;SP;0.000000000000;5;2;222,74
4dc2e811a1760953cb7c6a590b498943;SP;0.000000000000;5;1;199,84
4dc646b9b9e8e411ef48ba000ea3ac6f;SP;20.000000000000;2;4;353,26
4ddeb3e828550cddc8d45c8bc36ab2d1;SP;0.000000000000;5;1;164,45
4deebb3199eeafb282ae33229144f94b;SP;40.000000000000;3;4;921,49
4e17c65a516f69d023a2ae78b84f28d6;SP;10.810810810810;4;61;8794,8
4e326052e5dbba8adcd512f3450a307e;SP;0.000000000000;1;3;655,96
4e42581f08e8cfc7c090f930bac4552a;SP;50.000000000000;1;3;453,8
4e5725ba188db8252977a4f0227bd462;SP;28.000000000000;3;22;2313,2
4e6015589b781adaa5ce7f1892d06bb1;SP;0.000000000000;3;3;740,5
4e7c18b98d84e05cbae3ff0ff03846c2;SP;4.444444444444;4;81;12462,19
4e85b538b0dad58852641540686d0e14;SP;50.000000000000;3;4;436,34
4e8dacf3d38f281ae26c3e0321d92d88;SP;13.333333333333;2;10;2861,11
4e922959ae960d389249c378d1c939f5;SP;10.491071428571;3;414;52634,7499999999
4ea2f12dbe91deeacd2c1e74f069a6e6;SP;0.000000000000;4;4;280,27
4eb61f060e7dcc1d5a80d806c35cc541;SP;0.000000000000;3;8;1466,12
4ebdc7e6cd6102a022dadc49156d4ea8;SP;3.030303030303;3;29;1328,19
4eeb99008a0f59d2c7759c59f9a346eb;SP;0.000000000000;4;2;1320,95
4ef4c39cf3c24f326434cf0b2e48046a;SP;11.111111111111;3;8;1017,17
4f0d637c1197fd65405ebd755ac9f86b;SP;0.000000000000;5;2;232,47
4f40d2ed38d1cc945364a7cd202a82c7;SP;0.000000000000;1;1;336,89
5011f0d93373a4c5753adf58ca77af8d;SP;18.181818181818;3;12;1390,85
503c1de08ae81a2d86f17951b204db55;SP;9.090909090909;4;22;5321,9
5058e8c1e82653974541e83690655b4a;SP;13.157894736842;3;62;12403,71
50770d25768b0486d89be26afca3108f;SP;16.666666666666;4;6;247,86
508808d438fe2ff972ed13bb8f4a82e2;SP;0.000000000000;4;10;417,47
50a7e551a7b3f8d37cd6e32d8bfbe5ea;SP;0.000000000000;5;1;167,96
50bf89f1349bc0409a268c3a49678009;SP;0.000000000000;5;1;282,47
50c361bcf670d16f6df4d52de3dff924;SP;0.000000000000;1;1;51,6
513a54369b6a8a6602fcb0e129c6d78d;SP;0.000000000000;4;2;62,66
5151aea44289d6c6b090ee31c2132508;SP;0.000000000000;1;6;1270,96
5160d23075764e18e07c1f4a87fad743;SP;2.564102564102;4;34;2915,42
51702dc2a3e106c76dbff722b5bf0726;SP;0.000000000000;4;13;3287,04
51a04a8a6bdcb23deccc82b0b80742cf;SP;100.000000000000;1;1;199,92
51ed72984a04e5dd35c2b27e77179038;SP;14.285714285714;3;7;1493,23
52092ddbd3a58c450a4459bf051b2287;SP;0.000000000000;4;6;427,05
520b493b57809f446cb0a233bb3e25c7;SP;2.702702702702;4;63;4787,81
5236605f4d4b0b3e4df85b850393fca0;SP;20.000000000000;4;5;347,48
52454f90d4c30c016768db02f88c1a74;SP;0.000000000000;3;3;147,67
525e75a6fb1454a2325ab1734bcec221;SP;0.000000000000;3;10;777,07
5275ca25d0358ca73864e0ae41be1320;SP;50.000000000000;4;4;478,82
527801b552d0077ffd170872eb49683b;SP;8.791208791208;4;89;19872,83
52831e5990d0771cb4951d6f12928167;SP;0.000000000000;3;1;78,12
528bcf6680c36dddf07620bd35b33a6f;SP;50.000000000000;4;2;1013,84
528ce32f560edd11add4169f6a5b65be;SP;0.000000000000;5;2;75,1
52a50b42accf164f9f019941e5759d9b;SP;25.000000000000;4;4;197,02
52a52b9f656520e99716f5bc40f661c8;SP;0.000000000000;4;7;931,22
52b53f7061969fe471d119b6195da864;SP;0.000000000000;5;1;98,37
52bb00821bcdd358a5a5a27e1f6be5a1;SP;0.000000000000;4;2;388,43
52f0fe436a347ddad7ed5f9aa4e27eaa;SP;13.043478260869;3;21;1960,9
52f9db5cfb423382a2fa5c9e39303202;SP;0.000000000000;4;22;1628,54
5305693ffae2d3463377b1f6fe67b15a;SP;0.000000000000;5;1;106,55
53336f97ddbe53e2a617d07b17447b95;SP;0.000000000000;5;1;674,83
533d46c1b06970e99f09523a61df4972;SP;0.000000000000;4;2;192,62
5343d0649eca2a983820bfe93fc4d17e;SP;9.174311926605;3;70;12277,45
534a01cc6df1e034e05c32028a291fa2;SP;0.000000000000;4;5;295,45
538caafddff204241cecbf3a02e6b3cf;SP;44.444444444444;2;9;246,49
53b0300ca793f9834cd69c0678d35ee8;SP;0.000000000000;5;5;1799,46
53d00c40e32aeb924a84ce72b1af869d;SP;23.529411764705;4;17;2462,07
53e4c6e0f4312d4d2107a8c9cddf45cd;SP;5.162523900573;4;471;40110,51
54219883e72aad869adfb2a54b7bfa0f;SP;0.000000000000;3;5;7579,55
5444b12c82f21c923f2639ebc722c1ea;SP;0.000000000000;4;1;179,46
54583ab379489add547fe47b628db589;SP;0.000000000000;4;10;2391,08
54a1852d1b8f10312c55e906355666ee;SP;9.803921568627;4;199;20426,63
553a440137d6e0cf776aee0bb83ac9f5;SP;50.000000000000;1;2;175,14
5563732abe64c3036cb97ad924128dd1;SP;0.000000000000;4;2;441,6
5587130f9850696ed7fafbc91c2cee44;SP;0.000000000000;5;2;103,49
55bb6fe5bebe5012e2d7d9928e1128ff;SP;18.750000000000;3;15;2393,02
55c26bcb609f480eb7868594245febb5;SP;0.000000000000;4;6;826,23
55c96925041a14097b6a7825554f4ad5;SP;20.000000000000;3;6;483,37
55d3daac7c404d59e51c2aa2f4dc5a23;SP;0.000000000000;3;21;5790,48
55f7a3319d80f7fdf078b8f03e6725fe;SP;9.090909090909;3;22;3420,45
562fc2f2c2863ab7e79a9e4388a58a14;SP;3.358208955223;4;258;13026,22
5659d77e8d90378e39b960ad5956f64e;SP;50.000000000000;2;2;213,13
56642bcb79900e777d68e91915cb4267;SP;16.666666666666;3;46;4240,11
5670f4db5b62c43d542e1b2d56b0cf7c;SP;4.545454545454;4;22;7212,65
56a8b450e802502ba53a9885ee38e29f;SP;0.000000000000;1;1;77,65
56e361f411e38dcef17cdc2a3d99628b;SP;10.000000000000;4;5;3155,76
56f413900b5166ab4d730e9ac0b12cb0;SP;0.000000000000;4;3;194,24
570d4583587a5fe2d47c7be89b91ad27;SP;0.000000000000;5;2;148,92
5721089ba9214e80074f27d5a03fc0eb;SP;0.000000000000;5;5;312,57
5733d806668f8712c24b9abaefbfa642;SP;0.000000000000;5;2;329,68
5741dc2bf5044c34d0698681c5081bed;SP;0.000000000000;5;3;123,75
575df70bde3f9f2b30bf8d2e9910d725;SP;6.250000000000;4;26;5696,22
57c764b4a836300be881e2ff86e449f9;SP;10.344827586206;4;28;1654,42
57fe6232e67823593374a2281d7a8af8;SP;0.000000000000;4;8;284,04
582d4f8675b945722eda7c0cb61ba4c7;SP;1.408450704225;4;59;5683,93
5882f40daf39bc2a465e0cb453ddc222;SP;0.000000000000;2;1;698,9
58b98ccb79873e04eac4357cacc590d9;SP;0.000000000000;1;1;31,91
58c851d1a3c7cd3da329eb59453fed44;SP;0.000000000000;5;2;293,26
59417c56835dd8e2e72f91f809cd4092;SP;0.000000000000;4;18;37657,77
596849622429351f47b32e6cae1055ff;SP;0.000000000000;4;13;1209,91
5996cddab893a4652a15592fb58ab8db;SP;0.000000000000;5;1;880,75
59bbc819b99a733f02f0d6b49d1c253d;SP;0.000000000000;5;2;162,75
59cd88080b93f3c18508673122d26169;SP;25.000000000000;4;10;567,71
59fb871bf6f4522a87ba567b42dafecf;SP;6.299212598425;4;124;23463,89
5a413ade68e8f8d93071a7f52a64cb9e;SP;14.285714285714;4;14;932,67
5a4236931428800e9d9cc04af0987118;SP;0.000000000000;5;1;90,66
5a6a02f419701fc8c605af71d4fc57a4;SP;9.090909090909;4;10;714,41
5a8e7d5003a1f221f9e1d6e411de7c23;SP;6.179775280898;4;137;13628,41
5a93f3ab0ef4c84ed5e1b5dbf23978bc;SP;2.272727272727;4;39;3035,39
5a9b3bcab695173c820e53934574ae80;SP;0.000000000000;5;1;203,77
5ab05b6d86d417796c69ffd6774ec832;SP;8.333333333333;3;10;2142,85
5acd070dd3fe441bbb2ec1f1ede515ee;SP;37.500000000000;2;7;886,37
5b07547f10dd980738a1a27f685af669;SP;14.285714285714;4;13;1320,07
5b0cc932433fa5184b5b94bfe6bcc256;SP;23.529411764705;3;12;1994,09
5b179e9e8cc7ab6fd113a46ca584da81;SP;10.344827586206;3;29;4946,49
5b2e94f2c22b39ccc24d34ad0f669672;SP;10.000000000000;4;10;1340,14
5b8154610ebb21fb90eb587365e673df;SP;14.634146341463;4;38;10474,98
5b85809efd0d0e4dea1a9544e1280ed9;SP;0.000000000000;4;12;2097,36
5b925e1d006e9476d738aa200751b73b;SP;6.060606060606;4;63;9420,85
5b92bfa4120daa27c574daa2e386c693;SP;0.000000000000;3;1;24,96
5bf397d04035b5f45cc41e82ec106803;SP;0.000000000000;4;3;1572,28
5c243662ce92d84573bfaff24c3e3700;SP;3.000000000000;4;97;34994,05
5c3460cd3e8a984382ae254e7dd20d9f;SP;0.000000000000;4;9;974,3
5c6d4016c2a288f074fa0848a2b653d2;SP;8.571428571428;4;32;3673,17
5c853bb56f70f4d14218944bae111d7a;SP;0.000000000000;4;23;514,19
5ca5d579b5857ee8709479b1047cecc3;SP;50.000000000000;1;2;363,88
